Variable,Value,Year,Date,DOY
Tmax,36.5156,1998,19980307,66
Tmax,55.6968,1998,19980312,71
Tmax,47.9088,1998,19980317,76
Tmax,59.51,1998,19980322,81
Tmax,46.2713,1998,19980327,86
Tmax,52.0716,1998,19980401,91
Tmax,52.3615,1998,19980406,96
Tmax,51.2795,1998,19980411,101
Tmax,52.7855,1998,19980416,106
Tmax,64.9747,1998,19980421,111
Tmax,64.9503,1998,19980426,116
Tmax,69.845,1998,19980501,121
Tmax,64.4211,1998,19980506,126
Tmax,56.7965,1998,19980511,131
Tmax,64.2374,1998,19980516,136
Tmax,62.5598,1998,19980521,141
Tmax,64.3664,1998,19980526,146
Tmax,67.2738,1998,19980531,151
Tmax,64.762,1998,19980605,156
Tmax,69.3257,1998,19980610,161
Tmax,64.4861,1998,19980615,166
Tmax,72.8948,1998,19980620,171
Tmax,72.6761,1998,19980625,176
Tmax,86.9878,1998,19980630,181
Tmax,85.9317,1998,19980705,186
Tmax,87.194,1998,19980710,191
Tmax,94.4995,1998,19980715,196
Tmax,90.0917,1998,19980720,201
Tmax,88.1765,1998,19980725,206
Tmax,82.1766,1998,19980730,211
Tmax,90.514,1998,19980804,216
Tmax,90.6202,1998,19980809,221
Tmax,88.034,1998,19980814,226
Tmax,85.381,1998,19980819,231
Tmax,83.3976,1998,19980824,236
Tmax,89.3344,1998,19980829,241
Tmax,87.4425,1998,19980903,246
Tmax,76.0696,1998,19980908,251
Tmax,80.4336,1998,19980913,256
Tmax,66.0155,1998,19980918,261
Tmax,68.3533,1998,19980923,266
Tmax,71.6079,1998,19980928,271
Tmax,58.3416,1998,19981003,276
Tmax,63.0985,1998,19981008,281
Tmax,55.2271,1998,19981013,286
Tmax,58.3193,1998,19981018,291
Tmax,60.0131,1998,19981023,296
Tmax,50.4217,1998,19981028,301
Tmax,43.974,1998,19981102,306
Tmax,37.2577,1998,19981107,311
Tmax,46.8675,1998,19981112,316
Tmax,44.418,1998,19981117,321
Tmax,46.9388,1998,19981122,326
Tmax,50.1275,1998,19981127,331
Tmax,38.6332,1998,19981202,336
Tmax,27.4723,1998,19981207,341
Tmax,36.545,1998,19981212,346
Tmax,18.9618,1998,19981217,351
Tmax,19.6261,1998,19981222,356
Tmax,38.7663,1998,19981227,361
Tmax,32.8798,1999,19990101,1
Tmax,34.2171,1999,19990106,6
Tmax,37.2325,1999,19990111,11
Tmax,40.8462,1999,19990116,16
Tmax,35.2158,1999,19990121,21
Tmax,32.7065,1999,19990126,26
Tmax,36.7573,1999,19990131,31
Tmax,40.6038,1999,19990205,36
Tmax,35.5959,1999,19990210,41
Tmax,37.623,1999,19990215,46
Tmax,37.8756,1999,19990220,51
Tmax,42.6668,1999,19990225,56
Tmax,39.8019,1999,19990302,61
Tmax,40.2652,1999,19990307,66
Tmax,50.4692,1999,19990312,71
Tmax,60.2811,1999,19990317,76
Tmax,58.3144,1999,19990322,81
Tmax,45.5751,1999,19990327,86
Tmax,41.98,1999,19990401,91
Tmax,48.5365,1999,19990406,96
Tmax,51.3997,1999,19990411,101
Tmax,63.2096,1999,19990416,106
Tmax,53.396,1999,19990421,111
Tmax,58.7673,1999,19990426,116
Tmax,50.0259,1999,19990501,121
Tmax,54.3272,1999,19990506,126
Tmax,52.3619,1999,19990511,131
Tmax,64.8555,1999,19990516,136
Tmax,76.2962,1999,19990521,141
Tmax,73.7644,1999,19990526,146
Tmax,63.5829,1999,19990531,151
Tmax,63.5172,1999,19990605,156
Tmax,74.1902,1999,19990610,161
Tmax,83.4528,1999,19990615,166
Tmax,80.3378,1999,19990620,171
Tmax,73.2372,1999,19990625,176
Tmax,78.4428,1999,19990630,181
Tmax,82.9758,1999,19990705,186
Tmax,87.503,1999,19990710,191
Tmax,82.3643,1999,19990715,196
Tmax,87.4572,1999,19990720,201
Tmax,89.7493,1999,19990725,206
Tmax,86.8116,1999,19990730,211
Tmax,83.5811,1999,19990804,216
Tmax,81.3909,1999,19990809,221
Tmax,83.3529,1999,19990814,226
Tmax,87.3779,1999,19990819,231
Tmax,86.1299,1999,19990824,236
Tmax,76.9562,1999,19990829,241
Tmax,72.8394,1999,19990903,246
Tmax,76.1239,1999,19990908,251
Tmax,79.7716,1999,19990913,256
Tmax,77.8293,1999,19990918,261
Tmax,66.7966,1999,19990923,266
Tmax,63.8545,1999,19990928,271
Tmax,68.1504,1999,19991003,276
Tmax,73.0884,1999,19991008,281
Tmax,59.1038,1999,19991013,286
Tmax,62.3337,1999,19991018,291
Tmax,67.6447,1999,19991023,296
Tmax,54.2372,1999,19991028,301
Tmax,61.3432,1999,19991102,306
Tmax,63.4526,1999,19991107,311
Tmax,64.5257,1999,19991112,316
Tmax,46.3952,1999,19991117,321
Tmax,36.8507,1999,19991122,326
Tmax,53.2932,1999,19991127,331
Tmax,35.6712,1999,19991202,336
Tmax,34.1468,1999,19991207,341
Tmax,34.6937,1999,19991212,346
Tmax,36.1607,1999,19991217,351
Tmax,29.8171,1999,19991222,356
Tmax,24.8276,1999,19991227,361
Tmax,26.9695,2000,20000101,1
Tmax,28.5941,2000,20000106,6
Tmax,38.3647,2000,20000111,11
Tmax,44.1935,2000,20000116,16
Tmax,39.6483,2000,20000121,21
Tmax,32.7384,2000,20000126,26
Tmax,40.0778,2000,20000131,31
Tmax,45.0479,2000,20000205,36
Tmax,44.1352,2000,20000210,41
Tmax,40.2163,2000,20000215,46
Tmax,46.0505,2000,20000220,51
Tmax,42.8515,2000,20000225,56
Tmax,52.2394,2000,20000301,61
Tmax,45.0308,2000,20000306,66
Tmax,46.0939,2000,20000311,71
Tmax,44.6714,2000,20000316,76
Tmax,52.0018,2000,20000321,81
Tmax,53.4633,2000,20000326,86
Tmax,58.7092,2000,20000331,91
Tmax,59.264,2000,20000405,96
Tmax,64.2968,2000,20000410,101
Tmax,62.1292,2000,20000415,106
Tmax,62.4635,2000,20000420,111
Tmax,66.039,2000,20000425,116
Tmax,71.0375,2000,20000430,121
Tmax,59.6122,2000,20000505,126
Tmax,56.2203,2000,20000510,131
Tmax,68.1659,2000,20000515,136
Tmax,75.3099,2000,20000520,141
Tmax,73.514,2000,20000525,146
Tmax,73.3908,2000,20000530,151
Tmax,86.0499,2000,20000604,156
Tmax,72.0247,2000,20000609,161
Tmax,75.3508,2000,20000614,166
Tmax,79.8869,2000,20000619,171
Tmax,82.8723,2000,20000624,176
Tmax,86.233,2000,20000629,181
Tmax,81.4847,2000,20000704,186
Tmax,88.7866,2000,20000709,191
Tmax,88.6936,2000,20000714,196
Tmax,89.8808,2000,20000719,201
Tmax,91.3415,2000,20000724,206
Tmax,97.1244,2000,20000729,211
Tmax,88.7126,2000,20000803,216
Tmax,89.8561,2000,20000808,221
Tmax,88.9423,2000,20000813,226
Tmax,82.498,2000,20000818,231
Tmax,86.3575,2000,20000823,236
Tmax,77.1825,2000,20000828,241
Tmax,70.9885,2000,20000902,246
Tmax,74.2609,2000,20000907,251
Tmax,87.4845,2000,20000912,256
Tmax,74.1086,2000,20000917,261
Tmax,59.0802,2000,20000922,266
Tmax,74.7096,2000,20000927,271
Tmax,59.9067,2000,20001002,276
Tmax,63.0458,2000,20001007,281
Tmax,53.2845,2000,20001012,286
Tmax,62.9173,2000,20001017,291
Tmax,55.3656,2000,20001022,296
Tmax,51.8787,2000,20001027,301
Tmax,45.1065,2000,20001101,306
Tmax,34.1329,2000,20001106,311
Tmax,28.2106,2000,20001111,316
Tmax,25.8565,2000,20001116,321
Tmax,34.2226,2000,20001121,326
Tmax,39.9715,2000,20001126,331
Tmax,35.8223,2000,20001201,336
Tmax,35.1704,2000,20001206,341
Tmax,30.9697,2000,20001211,346
Tmax,29.4855,2000,20001216,351
Tmax,33.686,2000,20001221,356
Tmax,28.4287,2000,20001226,361
Tmax,25.4992,2000,20001231,366
Tmax,29.2712,2001,20010101,1
Tmax,30.9474,2001,20010106,6
Tmax,33.0466,2001,20010111,11
Tmax,23.8083,2001,20010116,16
Tmax,30.9506,2001,20010121,21
Tmax,23.9007,2001,20010126,26
Tmax,33.23,2001,20010131,31
Tmax,29.0611,2001,20010205,36
Tmax,31.5318,2001,20010210,41
Tmax,35.0294,2001,20010215,46
Tmax,38.5579,2001,20010220,51
Tmax,33.1447,2001,20010225,56
Tmax,40.1136,2001,20010302,61
Tmax,47.9732,2001,20010307,66
Tmax,44.4193,2001,20010312,71
Tmax,53.7637,2001,20010317,76
Tmax,61.6183,2001,20010322,81
Tmax,53.4647,2001,20010327,86
Tmax,51.226,2001,20010401,91
Tmax,46.5781,2001,20010406,96
Tmax,47.1611,2001,20010411,101
Tmax,63.3274,2001,20010416,106
Tmax,60.0279,2001,20010421,111
Tmax,71.8236,2001,20010426,116
Tmax,59.2466,2001,20010501,121
Tmax,69.9788,2001,20010506,126
Tmax,76.2938,2001,20010511,131
Tmax,67.1382,2001,20010516,136
Tmax,79.184,2001,20010521,141
Tmax,77.3249,2001,20010526,146
Tmax,69.1849,2001,20010531,151
Tmax,75.1821,2001,20010605,156
Tmax,69.1673,2001,20010610,161
Tmax,77.3282,2001,20010615,166
Tmax,88.7274,2001,20010620,171
Tmax,86.2767,2001,20010625,176
Tmax,93.8753,2001,20010630,181
Tmax,84.4836,2001,20010705,186
Tmax,85.6347,2001,20010710,191
Tmax,79.8969,2001,20010715,196
Tmax,83.9178,2001,20010720,201
Tmax,86.6524,2001,20010725,206
Tmax,85.3554,2001,20010730,211
Tmax,93.5324,2001,20010804,216
Tmax,89.0828,2001,20010809,221
Tmax,90.1915,2001,20010814,226
Tmax,86.2551,2001,20010819,231
Tmax,89.039,2001,20010824,236
Tmax,88.1816,2001,20010829,241
Tmax,80.0133,2001,20010903,246
Tmax,77.469,2001,20010908,251
Tmax,73.9059,2001,20010913,256
Tmax,77.9607,2001,20010918,261
Tmax,83.4985,2001,20010923,266
Tmax,78.3947,2001,20010928,271
Tmax,69.2574,2001,20011003,276
Tmax,53.1733,2001,20011008,281
Tmax,61.6071,2001,20011013,286
Tmax,59.8772,2001,20011018,291
Tmax,54.6522,2001,20011023,296
Tmax,58.9706,2001,20011028,301
Tmax,58.872,2001,20011102,306
Tmax,52.62,2001,20011107,311
Tmax,57.1233,2001,20011112,316
Tmax,50.1993,2001,20011117,321
Tmax,36.9939,2001,20011122,326
Tmax,28.1591,2001,20011127,331
Tmax,33.8301,2001,20011202,336
Tmax,26.7943,2001,20011207,341
Tmax,27.533,2001,20011212,346
Tmax,31.4385,2001,20011217,351
Tmax,19.4635,2001,20011222,356
Tmax,26.9159,2001,20011227,361
Tmax,30.2676,2002,20020101,1
Tmax,35.688,2002,20020106,6
Tmax,28.6071,2002,20020111,11
Tmax,24.0711,2002,20020116,16
Tmax,31.3777,2002,20020121,21
Tmax,25.7037,2002,20020126,26
Tmax,23.5467,2002,20020131,31
Tmax,29.7882,2002,20020205,36
Tmax,28.8223,2002,20020210,41
Tmax,34.6733,2002,20020215,46
Tmax,40.2254,2002,20020220,51
Tmax,27.126,2002,20020225,56
Tmax,33.5018,2002,20020302,61
Tmax,40.3298,2002,20020307,66
Tmax,39.7553,2002,20020312,71
Tmax,38.0763,2002,20020317,76
Tmax,50.0739,2002,20020322,81
Tmax,54.0546,2002,20020327,86
Tmax,58.7786,2002,20020401,91
Tmax,60.3119,2002,20020406,96
Tmax,63.5938,2002,20020411,101
Tmax,47.4579,2002,20020416,106
Tmax,56.1154,2002,20020421,111
Tmax,62.4578,2002,20020426,116
Tmax,62.1428,2002,20020501,121
Tmax,55.6568,2002,20020506,126
Tmax,66.5186,2002,20020511,131
Tmax,76.6159,2002,20020516,136
Tmax,62.1274,2002,20020521,141
Tmax,79.8184,2002,20020526,146
Tmax,74.8031,2002,20020531,151
Tmax,68.58,2002,20020605,156
Tmax,70.2088,2002,20020610,161
Tmax,78.7586,2002,20020615,166
Tmax,84.1024,2002,20020620,171
Tmax,91.7566,2002,20020625,176
Tmax,86.0006,2002,20020630,181
Tmax,88.7985,2002,20020705,186
Tmax,97.2573,2002,20020710,191
Tmax,89.9351,2002,20020715,196
Tmax,90.0134,2002,20020720,201
Tmax,82.878,2002,20020725,206
Tmax,86.3175,2002,20020730,211
Tmax,80.7026,2002,20020804,216
Tmax,81.9665,2002,20020809,221
Tmax,85.694,2002,20020814,226
Tmax,79.9058,2002,20020819,231
Tmax,80.4801,2002,20020824,236
Tmax,82.3984,2002,20020829,241
Tmax,78.5986,2002,20020903,246
Tmax,72.0682,2002,20020908,251
Tmax,76.9944,2002,20020913,256
Tmax,67.576,2002,20020918,261
Tmax,70.2391,2002,20020923,266
Tmax,56.4416,2002,20020928,271
Tmax,59.7531,2002,20021003,276
Tmax,60.8642,2002,20021008,281
Tmax,61.1569,2002,20021013,286
Tmax,61.7197,2002,20021018,291
Tmax,52.5629,2002,20021023,296
Tmax,36.1756,2002,20021028,301
Tmax,36.0721,2002,20021102,306
Tmax,47.8561,2002,20021107,311
Tmax,43.3939,2002,20021112,316
Tmax,48.6401,2002,20021117,321
Tmax,45.2025,2002,20021122,326
Tmax,44.7912,2002,20021127,331
Tmax,42.2145,2002,20021202,336
Tmax,38.4727,2002,20021207,341
Tmax,41.7048,2002,20021212,346
Tmax,33.4593,2002,20021217,351
Tmax,28.4114,2002,20021222,356
Tmax,38.6657,2002,20021227,361
Tmax,42.7695,2003,20030101,1
Tmax,38.7048,2003,20030106,6
Tmax,41.6976,2003,20030111,11
Tmax,35.4638,2003,20030116,16
Tmax,42.1508,2003,20030121,21
Tmax,45.5899,2003,20030126,26
Tmax,47.4627,2003,20030131,31
Tmax,27.061,2003,20030205,36
Tmax,38.3328,2003,20030210,41
Tmax,44.1971,2003,20030215,46
Tmax,38.4411,2003,20030220,51
Tmax,34.3053,2003,20030225,56
Tmax,38.3279,2003,20030302,61
Tmax,53.0367,2003,20030307,66
Tmax,60.2055,2003,20030312,71
Tmax,52.3697,2003,20030317,76
Tmax,53.9674,2003,20030322,81
Tmax,51.2432,2003,20030327,86
Tmax,45.8268,2003,20030401,91
Tmax,53.7107,2003,20030406,96
Tmax,61.3398,2003,20030411,101
Tmax,55.6131,2003,20030416,106
Tmax,58.9691,2003,20030421,111
Tmax,53.689,2003,20030426,116
Tmax,55.6196,2003,20030501,121
Tmax,55.5597,2003,20030506,126
Tmax,67.8361,2003,20030511,131
Tmax,59.9444,2003,20030516,136
Tmax,81.7362,2003,20030521,141
Tmax,87.4036,2003,20030526,146
Tmax,74.389,2003,20030531,151
Tmax,76.5618,2003,20030605,156
Tmax,79.4913,2003,20030610,161
Tmax,87.0241,2003,20030615,166
Tmax,66.7145,2003,20030620,171
Tmax,80.7798,2003,20030625,176
Tmax,85.6887,2003,20030630,181
Tmax,84.5138,2003,20030705,186
Tmax,93.3516,2003,20030710,191
Tmax,96.9442,2003,20030715,196
Tmax,97.6613,2003,20030720,201
Tmax,89.5022,2003,20030725,206
Tmax,91.8664,2003,20030730,211
Tmax,87.6845,2003,20030804,216
Tmax,94.5713,2003,20030809,221
Tmax,89.1013,2003,20030814,226
Tmax,87.7635,2003,20030819,231
Tmax,85.2534,2003,20030824,236
Tmax,77.4789,2003,20030829,241
Tmax,82.6529,2003,20030903,246
Tmax,66.9847,2003,20030908,251
Tmax,67.5528,2003,20030913,256
Tmax,70.2281,2003,20030918,261
Tmax,79.9597,2003,20030923,266
Tmax,78.568,2003,20030928,271
Tmax,73.1679,2003,20031003,276
Tmax,63.9234,2003,20031008,281
Tmax,62.5086,2003,20031013,286
Tmax,76.8452,2003,20031018,291
Tmax,59.0069,2003,20031023,296
Tmax,44.8548,2003,20031028,301
Tmax,36.4117,2003,20031102,306
Tmax,45.8285,2003,20031107,311
Tmax,46.6142,2003,20031112,316
Tmax,44.7617,2003,20031117,321
Tmax,29.8406,2003,20031122,326
Tmax,40.0221,2003,20031127,331
Tmax,45.6308,2003,20031202,336
Tmax,37.8461,2003,20031207,341
Tmax,36.672,2003,20031212,346
Tmax,35.8694,2003,20031217,351
Tmax,34.4796,2003,20031222,356
Tmax,29.7288,2003,20031227,361
Tmax,24.6834,2004,20040101,1
Tmax,28.916,2004,20040106,6
Tmax,29.4286,2004,20040111,11
Tmax,24.5939,2004,20040116,16
Tmax,24.0611,2004,20040121,21
Tmax,31.1581,2004,20040126,26
Tmax,29.8969,2004,20040131,31
Tmax,29.8057,2004,20040205,36
Tmax,24.4993,2004,20040210,41
Tmax,37.1184,2004,20040215,46
Tmax,35.0639,2004,20040220,51
Tmax,36.9775,2004,20040225,56
Tmax,35.9553,2004,20040301,61
Tmax,45.5725,2004,20040306,66
Tmax,49.6438,2004,20040311,71
Tmax,61.2036,2004,20040316,76
Tmax,69.4194,2004,20040321,81
Tmax,56.9421,2004,20040326,86
Tmax,62.9162,2004,20040331,91
Tmax,60.8146,2004,20040405,96
Tmax,60.2369,2004,20040410,101
Tmax,55.2913,2004,20040415,106
Tmax,55.4134,2004,20040420,111
Tmax,62.0019,2004,20040425,116
Tmax,72.1132,2004,20040430,121
Tmax,72.6148,2004,20040505,126
Tmax,59.1242,2004,20040510,131
Tmax,64.2914,2004,20040515,136
Tmax,61.3238,2004,20040520,141
Tmax,59.8098,2004,20040525,146
Tmax,71.455,2004,20040530,151
Tmax,78.3391,2004,20040604,156
Tmax,69.1121,2004,20040609,161
Tmax,72.0221,2004,20040614,166
Tmax,78.0896,2004,20040619,171
Tmax,84.1836,2004,20040624,176
Tmax,81.5172,2004,20040629,181
Tmax,79.3501,2004,20040704,186
Tmax,87.2412,2004,20040709,191
Tmax,89.7273,2004,20040714,196
Tmax,85.5429,2004,20040719,201
Tmax,86.1791,2004,20040724,206
Tmax,88.7552,2004,20040729,211
Tmax,86.3001,2004,20040803,216
Tmax,87.1838,2004,20040808,221
Tmax,87.6407,2004,20040813,226
Tmax,79.7535,2004,20040818,231
Tmax,66.8407,2004,20040823,236
Tmax,81.4852,2004,20040828,241
Tmax,68.5371,2004,20040902,246
Tmax,82.5628,2004,20040907,251
Tmax,66.0965,2004,20040912,256
Tmax,66.5928,2004,20040917,261
Tmax,69.9278,2004,20040922,266
Tmax,69.5832,2004,20040927,271
Tmax,69.8026,2004,20041002,276
Tmax,66.3961,2004,20041007,281
Tmax,64.1763,2004,20041012,286
Tmax,53.625,2004,20041017,291
Tmax,44.1064,2004,20041022,296
Tmax,47.6691,2004,20041027,301
Tmax,44.5361,2004,20041101,306
Tmax,56.1259,2004,20041106,311
Tmax,49.1941,2004,20041111,316
Tmax,44.405,2004,20041116,321
Tmax,35.2009,2004,20041121,326
Tmax,28.483,2004,20041126,331
Tmax,30.3143,2004,20041201,336
Tmax,39.9432,2004,20041206,341
Tmax,46.9044,2004,20041211,346
Tmax,36.3597,2004,20041216,351
Tmax,28.8861,2004,20041221,356
Tmax,40.0419,2004,20041226,361
Tmax,35.7386,2004,20041231,366
Tmax,31.5676,2005,20050101,1
Tmax,31.3607,2005,20050106,6
Tmax,26.5042,2005,20050111,11
Tmax,34.5394,2005,20050116,16
Tmax,33.7054,2005,20050121,21
Tmax,34.19,2005,20050126,26
Tmax,34.3606,2005,20050131,31
Tmax,32.7684,2005,20050205,36
Tmax,36.9678,2005,20050210,41
Tmax,32.2775,2005,20050215,46
Tmax,42.0226,2005,20050220,51
Tmax,42.8676,2005,20050225,56
Tmax,45.5678,2005,20050302,61
Tmax,57.115,2005,20050307,66
Tmax,44.6267,2005,20050312,71
Tmax,47.6697,2005,20050317,76
Tmax,46.3933,2005,20050322,81
Tmax,44.8846,2005,20050327,86
Tmax,52.7553,2005,20050401,91
Tmax,54.7207,2005,20050406,96
Tmax,56.2103,2005,20050411,101
Tmax,57.3157,2005,20050416,106
Tmax,60.9736,2005,20050421,111
Tmax,56.7181,2005,20050426,116
Tmax,62.0238,2005,20050501,121
Tmax,61.3244,2005,20050506,126
Tmax,62.4563,2005,20050511,131
Tmax,65.2155,2005,20050516,136
Tmax,67.3696,2005,20050521,141
Tmax,71.0127,2005,20050526,146
Tmax,63.3184,2005,20050531,151
Tmax,61.4631,2005,20050605,156
Tmax,67.1404,2005,20050610,161
Tmax,76.22,2005,20050615,166
Tmax,85.5725,2005,20050620,171
Tmax,76.0556,2005,20050625,176
Tmax,79.7825,2005,20050630,181
Tmax,88.967,2005,20050705,186
Tmax,88.8686,2005,20050710,191
Tmax,89.5234,2005,20050715,196
Tmax,91.4329,2005,20050720,201
Tmax,85.6629,2005,20050725,206
Tmax,86.9599,2005,20050730,211
Tmax,90.618,2005,20050804,216
Tmax,85.0705,2005,20050809,221
Tmax,80.0782,2005,20050814,226
Tmax,85.6154,2005,20050819,231
Tmax,83.28,2005,20050824,236
Tmax,80.34,2005,20050829,241
Tmax,85.4069,2005,20050903,246
Tmax,71.5612,2005,20050908,251
Tmax,69.1136,2005,20050913,256
Tmax,71.2422,2005,20050918,261
Tmax,66.2331,2005,20050923,266
Tmax,70.8335,2005,20050928,271
Tmax,55.5103,2005,20051003,276
Tmax,56.1724,2005,20051008,281
Tmax,65.3307,2005,20051013,286
Tmax,62.0882,2005,20051018,291
Tmax,65.1854,2005,20051023,296
Tmax,53.1904,2005,20051028,301
Tmax,52.2617,2005,20051102,306
Tmax,55.663,2005,20051107,311
Tmax,40.1025,2005,20051112,316
Tmax,37.8711,2005,20051117,321
Tmax,41.8023,2005,20051122,326
Tmax,30.6848,2005,20051127,331
Tmax,29.849,2005,20051202,336
Tmax,20.3492,2005,20051207,341
Tmax,21.2839,2005,20051212,346
Tmax,30.7136,2005,20051217,351
Tmax,42.1518,2005,20051222,356
Tmax,39.5442,2005,20051227,361
Tmax,38.1965,2006,20060101,1
Tmax,33.8363,2006,20060106,6
Tmax,36.208,2006,20060111,11
Tmax,32.8948,2006,20060116,16
Tmax,32.2428,2006,20060121,21
Tmax,35.6244,2006,20060126,26
Tmax,40.3795,2006,20060131,31
Tmax,36.0134,2006,20060205,36
Tmax,29.2922,2006,20060210,41
Tmax,24.9366,2006,20060215,46
Tmax,34.0884,2006,20060220,51
Tmax,48.0717,2006,20060225,56
Tmax,44.7457,2006,20060302,61
Tmax,39.0373,2006,20060307,66
Tmax,40.7752,2006,20060312,71
Tmax,44.2875,2006,20060317,76
Tmax,44.3707,2006,20060322,81
Tmax,45.96,2006,20060327,86
Tmax,52.1974,2006,20060401,91
Tmax,55.1283,2006,20060406,96
Tmax,64.005,2006,20060411,101
Tmax,47.0771,2006,20060416,106
Tmax,60.2907,2006,20060421,111
Tmax,66.9824,2006,20060426,116
Tmax,60.7732,2006,20060501,121
Tmax,60.0646,2006,20060506,126
Tmax,75.1546,2006,20060511,131
Tmax,82.194,2006,20060516,136
Tmax,76.0135,2006,20060521,141
Tmax,61.4939,2006,20060526,146
Tmax,77.6096,2006,20060531,151
Tmax,81.0887,2006,20060605,156
Tmax,77.2164,2006,20060610,161
Tmax,75.2114,2006,20060615,166
Tmax,78.4684,2006,20060620,171
Tmax,87.0672,2006,20060625,176
Tmax,86.5249,2006,20060630,181
Tmax,84.0557,2006,20060705,186
Tmax,88.1337,2006,20060710,191
Tmax,94.0001,2006,20060715,196
Tmax,94.2893,2006,20060720,201
Tmax,94.1772,2006,20060725,206
Tmax,79.9202,2006,20060730,211
Tmax,88.2255,2006,20060804,216
Tmax,83.5755,2006,20060809,221
Tmax,83.7211,2006,20060814,226
Tmax,89.0586,2006,20060819,231
Tmax,78.7389,2006,20060824,236
Tmax,79.8241,2006,20060829,241
Tmax,85.5505,2006,20060903,246
Tmax,80.3518,2006,20060908,251
Tmax,64.2549,2006,20060913,256
Tmax,60.1206,2006,20060918,261
Tmax,65.2727,2006,20060923,266
Tmax,71.8482,2006,20060928,271
Tmax,65.6015,2006,20061003,276
Tmax,56.5445,2006,20061008,281
Tmax,57.7105,2006,20061013,286
Tmax,48.5504,2006,20061018,291
Tmax,52.1666,2006,20061023,296
Tmax,47.0476,2006,20061028,301
Tmax,51.8573,2006,20061102,306
Tmax,51.6474,2006,20061107,311
Tmax,41.6431,2006,20061112,316
Tmax,46.4113,2006,20061117,321
Tmax,44.4009,2006,20061122,326
Tmax,29.3852,2006,20061127,331
Tmax,30.9525,2006,20061202,336
Tmax,44.1925,2006,20061207,341
Tmax,40.9946,2006,20061212,346
Tmax,25.4141,2006,20061217,351
Tmax,35.1441,2006,20061222,356
Tmax,31.1629,2006,20061227,361
Tmax,34.8567,2007,20070101,1
Tmax,35.4436,2007,20070106,6
Tmax,20.7575,2007,20070111,11
Tmax,24.3491,2007,20070116,16
Tmax,30.3067,2007,20070121,21
Tmax,30.7995,2007,20070126,26
Tmax,31.9343,2007,20070131,31
Tmax,45.3247,2007,20070205,36
Tmax,42.759,2007,20070210,41
Tmax,44.3035,2007,20070215,46
Tmax,44.6253,2007,20070220,51
Tmax,37.4048,2007,20070225,56
Tmax,38.848,2007,20070302,61
Tmax,54.8417,2007,20070307,66
Tmax,58.5919,2007,20070312,71
Tmax,65.1189,2007,20070317,76
Tmax,55.5081,2007,20070322,81
Tmax,54.2303,2007,20070327,86
Tmax,55.1522,2007,20070401,91
Tmax,55.1213,2007,20070406,96
Tmax,53.8346,2007,20070411,101
Tmax,55.4604,2007,20070416,106
Tmax,58.9605,2007,20070421,111
Tmax,71.7326,2007,20070426,116
Tmax,61.4682,2007,20070501,121
Tmax,70.9081,2007,20070506,126
Tmax,74.9955,2007,20070511,131
Tmax,80.3614,2007,20070516,136
Tmax,61.9037,2007,20070521,141
Tmax,72.0691,2007,20070526,146
Tmax,80.5409,2007,20070531,151
Tmax,65.846,2007,20070605,156
Tmax,77.0064,2007,20070610,161
Tmax,80.2044,2007,20070615,166
Tmax,86.5297,2007,20070620,171
Tmax,86.299,2007,20070625,176
Tmax,88.7667,2007,20070630,181
Tmax,93.5276,2007,20070705,186
Tmax,93.1839,2007,20070710,191
Tmax,92.7479,2007,20070715,196
Tmax,93.9223,2007,20070720,201
Tmax,89.3328,2007,20070725,206
Tmax,86.503,2007,20070730,211
Tmax,85.0276,2007,20070804,216
Tmax,89.7554,2007,20070809,221
Tmax,90.6303,2007,20070814,226
Tmax,78.5666,2007,20070819,231
Tmax,84.0886,2007,20070824,236
Tmax,87.4592,2007,20070829,241
Tmax,78.2313,2007,20070903,246
Tmax,73.122,2007,20070908,251
Tmax,76.5955,2007,20070913,256
Tmax,70.5767,2007,20070918,261
Tmax,59.8501,2007,20070923,266
Tmax,60.1148,2007,20070928,271
Tmax,54.9055,2007,20071003,276
Tmax,64.2088,2007,20071008,281
Tmax,55.9364,2007,20071013,286
Tmax,48.2721,2007,20071018,291
Tmax,59.323,2007,20071023,296
Tmax,55.9793,2007,20071028,301
Tmax,55.3923,2007,20071102,306
Tmax,58.2513,2007,20071107,311
Tmax,48.9997,2007,20071112,316
Tmax,49.3646,2007,20071117,321
Tmax,33.4269,2007,20071122,326
Tmax,32.2434,2007,20071127,331
Tmax,38.9731,2007,20071202,336
Tmax,29.6202,2007,20071207,341
Tmax,26.2237,2007,20071212,346
Tmax,34.6674,2007,20071217,351
Tmax,28.2176,2007,20071222,356
Tmax,26.2112,2007,20071227,361
Tmax,30.4249,2008,20080101,1
Tmax,30.1948,2008,20080106,6
Tmax,30.4472,2008,20080111,11
Tmax,24.7961,2008,20080116,16
Tmax,22.5403,2008,20080121,21
Tmax,31.1709,2008,20080126,26
Tmax,31.2825,2008,20080131,31
Tmax,32.3586,2008,20080205,36
Tmax,36.5131,2008,20080210,41
Tmax,32.8505,2008,20080215,46
Tmax,35.6554,2008,20080220,51
Tmax,38.3996,2008,20080225,56
Tmax,38.8335,2008,20080301,61
